brand,gsmarena_url,name,Body | Dimensions,Body | Weight,Body | Build,Body | SIM,Body | ,Display | Type,Display | Size,Display | Resolution,Display | Protection,Platform | OS,Platform | Chipset,Platform | CPU,Platform | GPU,Memory | Card slot,Memory | Internal,Memory | ,Main Camera | Dual,Main Camera | Features,Main Camera | Video,Selfie camera | Single,Selfie camera | Video,Battery | Type,Battery | Charging,Main Camera | Single,Display | ,Selfie camera | Features,Main Camera | Triple,Main Camera | Quad
motorola,https://www.gsmarena.com/motorola_razr_60_ultra-13805.php,Motorola Razr 60 Ultra,Unfolded: 171.5 x 74 x 7.2 mm Folded: 88.1 x 74 x 15.7 mm,199 g (7.02 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Ceramic), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (stainless steel)",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP48 dust and water resistant (dust > 1mm; immersible up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, 165Hz, Dolby Vision, HDR10+, 4500 nits (peak)","7.0 inches, 106.7 cm 2 (~84.1% screen-to-body ratio)",1224 x 2912 pixels (~464 ppi density),Mohs level 5,Android 15,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,No,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 12GB RAM, 1TB 16GB RAM",UFS 4.0,"50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 50 MP, f/2.0, 12mm, 122˚ (ultrawide), 0.6µm, PDAF","LED flash, panorama, HDR, Pantone Validated Colour and Skin Tones","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, Dolby Vision HDR, gyro-EIS","50 MP, f/2.0, (wide), 0.64µm","4K@30/60fps, 1080p@30/60fps",4700 mAh,68W wired 30W wireless 5W reverse wired,,"Second external LTPO AMOLED, 1B colors, Dolby Vision, 165Hz, HDR10+, 3000 nits (peak) 4 inches, 1272 x 1080 pixels, 417 ppi, Gorilla Glass Ceramic",HDR,,
motorola,https://www.gsmarena.com/motorola_razr_ultra_2025-13823.php,Motorola Razr Ultra 2025,Unfolded: 171.5 x 74 x 7.2 mm Folded: 88.1 x 74 x 15.7 mm,199 g (7.02 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Ceramic), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (stainless steel)",Nano-SIM + eSIM,IP48 dust and water resistant (dust > 1mm; immersible up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, 165Hz, Dolby Vision, HDR10+, 4500 nits (peak)","7.0 inches, 106.7 cm 2 (~84.1% screen-to-body ratio)",1224 x 2912 pixels (~464 ppi density),,Android 15,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,No,"512GB 16GB RAM, 1TB 16GB RAM",UFS 4.0,"50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 50 MP, f/2.0, 12mm, 122˚ (ultrawide), 0.6µm, PDAF","LED flash, panorama, HDR, Pantone Validated Colour and Skin Tones","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, Dolby Vision HDR, gyro-EIS","50 MP, f/2.0, (wide), 0.64µm","4K@30/60fps, 1080p@30/60fps",4700 mAh,68W wired 30W wireless 5W reverse wired,,"Second external LTPO AMOLED, 1B colors, Dolby Vision, 165Hz, HDR10+, 3000 nits (peak) 4 inches, 1272 x 1080 pixels, 417 ppi, Gorilla Glass Ceramic",HDR,,
motorola,https://www.gsmarena.com/motorola_razr_60-13749.php,Motorola Razr 60,Unfolded: 171.3 x 74 x 7.3 mm Folded: 88.1 x 74 x 15.9 mm,188 g (6.63 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Victus), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (stainless steel)",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP48 water resistant (up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, 120Hz, HDR10+, 3000 nits (peak)","6.9 inches, 107.6 cm 2 (~84.9% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),Mohs level 4,Android 15,Mediatek Dimensity 7400X (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 2.2,"50 MP, f/1.7, 25mm (wide), 1/1.95"", 0.8µm, dual pixel PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, panorama, HDR, Pantone Validated Colour and Skin Tones","4K@30fps, 1080p@30/60fps, gyro-EIS","32 MP, f/2.4, 25mm (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30/60fps",Si/C Li-Ion 4500 mAh,30W wired 15W wireless,,"Second external AMOLED, 1B colors, 90Hz, HDR10+, 1700 nits (peak) 3.6 inches, 1056 x 1066 pixels, 413 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_razr_2025-13824.php,Motorola Razr 2025,Unfolded: 171.3 x 74 x 7.3 mm Folded: 88.1 x 74 x 15.9 mm,188 g (6.63 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Victus), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (stainless steel)",Nano-SIM + eSIM,IP48 water resistant (up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, 120Hz, HDR10+, 3000 nits (peak)","6.9 inches, 107.6 cm 2 (~84.9% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),,Android 15,Mediatek Dimensity 7400X (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,No,256GB 8GB RAM,UFS 2.2,"50 MP, f/1.7, 25mm (wide), 1/1.95"", 0.8µm, dual pixel PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, panorama, HDR, Pantone Validated Colour and Skin Tones","4K@30fps, 1080p@30/60/120fps, gyro-EIS","32 MP, f/2.4, 25mm (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30/60fps",Si/C Li-Ion 4500 mAh,30W wired 15W wireless,,"Second external AMOLED, 1B colors, 90Hz, HDR10+, 1700 nits (peak) 3.6 inches, 1056 x 1066 pixels, 413 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_razr+_2025-13825.php,Motorola Razr+ 2025,Unfolded: 171.4 x 74 x 7.1 mm Folded: 88.1 x 74 x 15.3 mm,189 g (6.67 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Victus), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (titanium)",Nano-SIM + eSIM,IP48 dust and water resistant (dust > 1mm; immersible up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, Dolby Vision, 165Hz, HDR10+, 3000 nits (peak)","6.9 inches, 107.6 cm 2 (~84.9% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),,Android 15,Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm),Octa-core (1x3.0 GHz Cortex-X4 & 4x2.8 GHz Cortex-A720 & 3x2.0 GHz Cortex-A520),Adreno 735,No,256GB 12GB RAM,UFS 4.0,"50 MP, f/1.7, 24mm (wide), 1/1.95"", 0.8µm, dual pixel PDAF, OIS 50 MP, f/2.0, 47mm (telephoto), 1/2.76"", 0.64µm, PDAF, 2x optical zoom","LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240/960fps, HDR10+, gyro-EIS","32 MP, f/2.4, 25mm (wide), 1/3.14"", 0.7µm","4K@30/60fps, 1080p@30/60fps",4000 mAh,45W wired 15W wireless 5W reverse wired,,"Second external LTPO AMOLED, 1B colors, Dolby Vision, 165Hz, HDR10+, 2400 nits (peak) 4 inches, 1272 x 1080 pixels, 417 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_moto_watch_fit-13817.php,Motorola Moto Watch Fit,44.5 x 38 x 9.5 mm (1.75 x 1.50 x 0.37 in),25 g (0.88 oz),"Glass front (Gorilla Glass 3), aluminum frame, plastic back",No,"IP68 dust tight and water resistant (immersible up to 1.5m for 30 min) 5 ATM, 50m water resistant","OLED, 1000 nits (peak)",1.9 inches,348 x 442 pixels* (~296 ppi density),Corning Gorilla Glass 3,RTOS,,,,No,Unspecified storage,,,,,,,,,,* speculative display resolution; not officially announced,,,
motorola,https://www.gsmarena.com/motorola_moto_pad_60_pro-13802.php,Motorola Moto Pad 60 Pro,291.8 x 189.1 x 6.9 mm (11.49 x 7.44 x 0.27 in),620 g (1.37 lb),"Glass front, aluminum frame, aluminum back",No,Stylus support Splash resistant,"IPS LCD, 144Hz, HDR10, 400 nits","12.7 inches, 467.7 cm 2 (~84.8% screen-to-body ratio)","2944 x 1840 pixels, 16:10 ratio (~273 ppi density)",,"Android 14, up to 2 major Android upgrades",Mediatek Dimensity 8300 (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,microSDXC,"128GB 8GB RAM, 256GB 12GB RAM",UFS 3.1 - 128GB UFS 4.0 - 256GB,,LED flash,Yes,8 MP,1080p@30fps,Li-Po 10200 mAh,45W wired Reverse wired,"13 MP, (wide), AF",,,,
motorola,https://www.gsmarena.com/motorola_edge_60_stylus_5g-13785.php,Motorola Edge 60 Stylus,162.2 x 74.8 x 8.3 mm (6.39 x 2.94 x 0.33 in),191 g (6.74 oz),"Glass front (Gorilla Glass 3), silicone polymer (eco leather) back, plastic frame",Nano-SIM + eSIM,Stylus IP68 dust tight and water resistant (immersible up to 1.5m for 30 min) Drop resistant up to 1.5m MIL-STD-810H compliant* * does not guarantee ruggedness or use in extreme conditions,"P-OLED, 1B colors, 120Hz, HDR, 1400 nits (HBM), 3000 nits (peak)","6.7 inches, 108.4 cm 2 (~89.3% screen-to-body ratio)","1220 x 2712 pixels, 20:9 ratio (~444 ppi density)",Corning Gorilla Glass 3,"Android 15, up to 2 major Android upgrades",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,microSDXC (dedicated slot),256GB 8GB RAM,UFS 2.2,"50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 16mm, 120˚ (ultrawide), 1/3.0"", 1.12µm, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps","32 MP, f/2.2, 25mm (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30fps",5000 mAh,68W wired 15W wireless,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g_stylus_5g_(2025)-13784.php,Motorola Moto G Stylus 5G (2025),162.2 x 74.8 x 8.3 mm (6.39 x 2.94 x 0.33 in),191 g (6.74 oz),"Glass front (Gorilla Glass 3), silicone polymer (eco leather) back, plastic frame",Nano-SIM + eSIM,Stylus IP68 dust tight and water resistant (immersible up to 1.5m for 30 min) MIL-STD-810H compliant* * does not guarantee ruggedness or use in extreme conditions,"AMOLED, 1B colors, 120Hz, HDR, 3000 nits (peak)","6.7 inches, 108.4 cm 2 (~89.3% screen-to-body ratio)","1220 x 2712 pixels, 20:9 ratio (~444 ppi density)",Corning Gorilla Glass 3,"Android 15, up to 2 major Android upgrades",Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,microSDXC (dedicated slot),"128GB 8GB RAM, 256GB 8GB RAM",UFS 2.2,"50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 16mm, 120˚ (ultrawide), 1/3.0"", 1.12µm, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps","32 MP, f/2.2, 25mm (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30/60fps",5000 mAh,68W wired 15W wireless,,,HDR,,
motorola,https://www.gsmarena.com/motorola_edge_60s_5g-13856.php,Motorola Edge 60s,161.2 x 73.1 x 8.2 mm (6.35 x 2.88 x 0.32 in),180 g (6.35 oz),"Glass front (Gorilla Glass 7i), silicone polymer back (eco leather)",Nano-SIM + Nano-SIM,IP68/IP69 dust tight and water resistant (high pressure water jets; immersible up to 1.5m for 30 min) Drop resistant up to 1.2m GJB 150A-2009 certified* * does not guarantee ruggedness or use in extreme conditions,"P-OLED, 1B colors, 120Hz, HDR10+, 1500 nits (HBM), 4500 nits (peak)","6.67 inches, 107.4 cm 2 (~91.1% screen-to-body ratio)","1220 x 2712 pixels, 20:9 ratio (~446 ppi density)",Corning Gorilla Glass 7i,Android 15,Mediatek Dimensity 7400 (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,microSDXC,"256GB 12GB RAM, 512GB 12GB RAM",UFS,"50 MP, f/1.9, (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120/240fps, gyro-EIS","32 MP, f/2.2, (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30fps, gyro-EIS",5500 mAh,68W wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_edge_60_fusion-13752.php,Motorola Edge 60 Fusion,161 x 73 x 8.0 mm or 8.3 mm,177.5 g or 180 g (6.28 oz),"Glass front (Gorilla Glass 7i), silicone polymer back (eco leather)",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68/IP69 dust tight and water resistant (high pressure water jets; immersible up to 1.5m for 30 min) Drop resistant up to 1.2m MIL-STD-810H compliant* * does not guarantee ruggedness or use in extreme conditions,"P-OLED, 1B colors, 120Hz, HDR10+, 1500 nits (HBM), 4500 nits (peak)","6.67 inches, 107.4 cm 2 (~91.4% screen-to-body ratio)","1220 x 2712 pixels, 20:9 ratio (~446 ppi density)","Corning Gorilla Glass 7i, Mohs level 4","Android 15, up to 3 major Android upgrades","Mediatek Dimensity 7300 (4 nm) - Global Mediatek Dimensity 7400 (4 nm) - India, Indonesia","Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - Global Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - India, Indonesia",Mali-G615 MC2,microSDXC,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 2.2,"50 MP, f/1.9, (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120/240fps, gyro-EIS","32 MP, f/2.2, (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30fps, gyro-EIS",Market-dependent versions: · 5200 mAh (Global) · 5500 mAh (India only),68W wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g_power_(2025)-13623.php,Motorola Moto G Power (2025),166.6 x 77.1 x 8.7 mm (6.56 x 3.04 x 0.34 in),208 g (7.34 oz),"Glass front (Gorilla Glass 5), silicone polymer (eco leather) back, plastic frame",Nano-SIM + eSIM,IP68/IP69 dust tight and water resistant (high pressure water jets; immersible up to 1.5m for 30 min) MIL-STD-810H compliant* * does not guarantee ruggedness or use in extreme conditions,"IPS LCD, 120Hz","6.8 inches, 112.0 cm 2 (~87.2% screen-to-body ratio)",1080 x 2388 pixels (~385 ppi density),Corning Gorilla Glass 5,"Android 15, up to 2 major Android upgrades",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),128GB 8GB RAM,,"50 MP, f/1.8, (wide), 1/2.88"", 0.61µm, PDAF, OIS 8 MP, f/2.2, 119˚ 13mm (ultrawide), 1.12µm, AF","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.4, 24mm (wide), 1/3.0"", 1.0µm",1080p@30fps,5000 mAh,30W wired 15W wireless,,,,,
motorola,https://www.gsmarena.com/motorola_moto_g_(2025)-13624.php,Motorola Moto G (2025),167.1 x 76.3 x 8.2 mm (6.58 x 3.00 x 0.32 in),193 g (6.81 oz),"Glass front (Gorilla Glass 3), silicone polymer (eco leather) back, plastic frame",Nano-SIM + eSIM,Water-repellent design,"IPS LCD, 120Hz","6.7 inches, 108.2 cm 2 (~84.9% screen-to-body ratio)","720 x 1604 pixels, 20:9 ratio (~262 ppi density)",Corning Gorilla Glass 3,"Android 15, up to 2 major Android upgrades",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM",,"50 MP, f/1.8, (wide), 0.61µm, PDAF, OIS 2 MP (macro)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,5000 mAh,30W wired,,,,,
motorola,https://www.gsmarena.com/motorola_moto_g15-13507.php,Motorola Moto G15,165.7 x 76 x 8.2 mm (6.52 x 2.99 x 0.32 in),190 g (6.70 oz),"Glass front (Gorilla Glass 3), plastic frame, silicone polymer back (eco leather)",Nano-SIM + Nano-SIM,IP54 dust protected and water resistant (water splashes),IPS LCD,"6.72 inches, 109.0 cm 2 (~86.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Corning Gorilla Glass 3, Mohs level 4",Android 15,Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,microSDXC,"128GB 4GB RAM, 256GB 4GB RAM, 256GB 6GB RAM, 256GB 8GB RAM, 512GB 4GB RAM, 512GB 8GB RAM",,"50 MP, f/1.8, (wide), PDAF 5 MP, f/2.4, (ultrawide)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1.12µm",1080p@30fps,5200 mAh,18W wired,,,,,
motorola,https://www.gsmarena.com/motorola_moto_g15_power-13572.php,Motorola Moto G15 Power,165.7 x 76 x 8.8 mm (6.52 x 2.99 x 0.35 in),203 g (7.16 oz),"Glass front (Gorilla Glass 3), plastic frame, silicone polymer back (eco leather)",Nano-SIM + Nano-SIM,IP54 dust protected and water resistant (water splashes),IPS LCD,"6.72 inches, 109.0 cm 2 (~86.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Corning Gorilla Glass 3, Mohs level 5",Android 15,Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,microSDXC,"256GB 8GB RAM, 512GB 8GB RAM",,"50 MP, f/1.8, (wide), 0.64µm, PDAF 5 MP, f/2.4, (ultrawide)","Dual-LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1.12µm",1080p@30fps,6000 mAh,30W wired,,,,,
motorola,https://www.gsmarena.com/motorola_moto_g05-13573.php,Motorola Moto G05,165.7 x 76 x 8.2 mm (6.52 x 2.99 x 0.32 in),188.8 g (6.67 oz),"Glass front (Gorilla Glass 3), plastic frame, silicone polymer back (eco leather)",Nano-SIM + Nano-SIM,IP54 dust protected and water resistant (water splashes),"IPS LCD, 90Hz","6.67 inches, 107.2 cm 2 (~85.2% screen-to-body ratio)","720 x 1604 pixels, 20:9 ratio (~264 ppi density)","Corning Gorilla Glass 3, Mohs level 6",Android 15,Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 8GB RAM, 256GB 4GB RAM, 256GB 8GB RAM",,,"LED flash, HDR",1080p@30fps,"8 MP, f/2.1, (wide), 1.12µm",1080p@30fps,5200 mAh,18W wired,"50 MP, f/1.8, (wide), PDAF",,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_e15-13574.php,Motorola Moto E15,165.7 x 76 x 8.2 mm (6.52 x 2.99 x 0.32 in),188.8 g (6.67 oz),"Glass front (Gorilla Glass 3), plastic frame, silicone polymer back (eco leather)",Nano-SIM + Nano-SIM,IP54 dust protected and water resistant (water splashes),"IPS LCD, 90Hz","6.67 inches, 107.2 cm 2 (~85.2% screen-to-body ratio)","720 x 1604 pixels, 20:9 ratio (~264 ppi density)","Corning Gorilla Glass 3, Mohs level 6",Android 14 (Go edition),Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,microSDXC,64GB 2GB RAM,,,"LED flash, HDR",1080p@30fps,"8 MP, f/2.1, (wide), 1.12µm",1080p@30fps,5200 mAh,18W wired,"32 MP, f/2.2, (wide), 0.64µm, PDAF",,,,
motorola,https://www.gsmarena.com/motorola_thinkphone_25-13373.php,Motorola ThinkPhone 25,154.1 x 71.2 x 8.1 mm (6.07 x 2.80 x 0.32 in),171 g (6.03 oz),"Glass front (Gorilla Glass 7i), aramid fibre back, plastic frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min) Drop resistant up to 1.3m MIL-STD-810H compliant,"P-OLED, 1B colors, 120Hz, HDR10+, 3000 nits (peak)","6.36 inches, 98.6 cm 2 (~89.9% screen-to-body ratio)","1220 x 2670 pixels, 19.5:9 ratio (~462 ppi density)","Corning Gorilla Glass 7i, Mohs level 4","Android 14, up to 5 major Android upgrades",Mediatek Dimensity 7300 (4 nm),Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,No,"256GB 8GB RAM, 512GB 12GB RAM",uMCP,,"LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS","32 MP, f/2.4, (wide), 0.7µm","4K@30fps, 1080p@30/60/120fps",4310 mAh,"68W wired, 50% in 11 min 15W wireless",,,,"50 MP, f/1.8, (wide), 1.0µm, dual pixel PDAF, OIS 10 MP, f/2.0, (telephoto), 1.0µm, PDAF, OIS, 3x optical zoom 13 MP, f/2.2, 120˚ (ultrawide), 1.12µm, PDAF",
motorola,https://www.gsmarena.com/motorola_moto_g75-13372.php,Motorola Moto G75,166.1 x 77.2 x 8.3 mm (6.54 x 3.04 x 0.33 in),205 g or 208 g (7.23 oz),"Glass front (Gorilla Glass 5), silicone polymer (eco leather) back or plastic back, plastic frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min) MIL-STD-810H compliant,"IPS LCD, 120Hz, 1000 nits (HBM)","6.78 inches, 111.4 cm 2 (~86.8% screen-to-body ratio)",1080 x 2388 pixels (~387 ppi density),"Corning Gorilla Glass 5, Mohs level 4","Android 14, up to 5 major Android upgrades",Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM",UFS 2.2,"50 MP, f/1.8, (wide), 0.8µm, PDAF, OIS 8 MP, f/2.2, 119˚ (ultrawide), 1.12µm, AF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.5, (wide), 1.0µm","4K@30fps, 1080p@30fps",5000 mAh,"30W wired, 50% in 25 min 15W wireless",,,,,
motorola,https://www.gsmarena.com/motorola_moto_s50-13293.php,Motorola Moto S50,154.1 x 71.2 x 8.1 mm (6.07 x 2.80 x 0.32 in),170 g (6.00 oz),"Glass front (Gorilla Glass 3), plastic frame, plastic back or silicone polymer (eco leather) back",Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"LTPO P-OLED, 1B colors, 120Hz, HDR10+, 3000 nits (peak)","6.36 inches, 103.5 cm 2 (~94.4% screen-to-body ratio)","1272 x 2670 pixels, 19:9 ratio (~460 ppi density)",,Android 14,Mediatek Dimensity 7300 (4 nm),Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,No,"256GB 12GB RAM, 512GB 12GB RAM",UFS,,"LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120/240fps, gyro-EIS","32 MP, f/2.4, (wide), 0.7µm","4K@30fps, 1080p@30/60/120fps",4310 mAh,"68W wired, 50% in 13 min 15W wireless",,,HDR,"50 MP, f/1.9, (wide), 1/1.5"", 1.0µm, multi-directional PDAF, OIS 10 MP, f/2.0, 73mm (telephoto), 1.0µm, PDAF, OIS, 3x optical zoom 13 MP, f/2.2, 13mm, 123˚ (ultrawide), 1.12µm, PDAF",
motorola,https://www.gsmarena.com/motorola_edge_50_neo-13224.php,Motorola Edge 50 Neo,154.1 x 71.2 x 8.1 mm (6.07 x 2.80 x 0.32 in),171 g (6.03 oz),"Glass front (Gorilla Glass 3), plastic frame, silicone polymer (eco leather) back",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min) MIL-STD-810H compliant* * does not guarantee ruggedness or use in extreme conditions,"LTPO P-OLED, 1B colors, 120Hz, HDR10+, 3000 nits (peak)","6.4 inches, 97.5 cm 2 (~88.9% screen-to-body ratio)","1200 x 2670 pixels, 20:9 ratio (~460 ppi density)","Corning Gorilla Glass 3, Mohs level 4","Android 14, up to 5 major Android upgrades",Mediatek Dimensity 7300 (4 nm),Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 2.2,,"LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120/240fps, gyro-EIS","32 MP, f/2.4, (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30/60/120fps",4310 mAh,68W wired 15W wireless,,,HDR,"50 MP, f/1.8, 24mm (wide), 1/1.55"", 1.0µm, multi-directional PDAF, OIS 10 MP, f/2.0, 73mm (telephoto), 1/3.94"", 1.0µm, PDAF, OIS, 3x optical zoom 13 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/3.0"", 1.12µm, PDAF",
